Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
54,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2100,2000,17-Sep-19
55,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,16-Sep-19
56,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,15-Sep-19
57,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2100,2000,09-Sep-19
58,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2100,2000,08-Sep-19
59,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2050,2000,07-Sep-19
60,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2100,2000,06-Sep-19
61,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2100,2000,05-Sep-19
62,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,04-Sep-19
63,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,03-Sep-19
64,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,31-Aug-19
65,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,30-Aug-19
66,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,29-Aug-19
67,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,28-Aug-19
68,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,27-Aug-19
69,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,26-Aug-19
70,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,25-Aug-19
71,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2175,2100,23-Aug-19
72,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,21-Aug-19
73,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,20-Aug-19
74,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,17-Aug-19
75,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,16-Aug-19
76,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,15-Aug-19
77,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,14-Aug-19
78,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,12-Aug-19
79,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,10-Aug-19
80,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,06-Aug-19
81,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,05-Aug-19
82,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,30-Jul-19
83,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,27-Jul-19
84,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,26-Jul-19
85,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,23-Jul-19
86,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,18-Jul-19
87,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2150,2100,17-Jul-19
88,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,16-Jul-19
89,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,15-Jul-19
90,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,14-Jul-19
91,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,13-Jul-19
92,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,12-Jul-19
93,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,11-Jul-19
94,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,10-Jul-19
95,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,09-Jul-19
96,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,08-Jul-19
97,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,07-Jul-19
98,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,06-Jul-19
99,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,05-Jul-19
100,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,04-Jul-19
101,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,03-Jul-19
102,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,02-Jul-19
103,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,01-Jul-19
104,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,30-Jun-19
105,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,25-Jun-19
106,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,24-Jun-19
107,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,16-Jun-19
108,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,15-Jun-19
109,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,14-Jun-19
110,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,12-Jun-19
111,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,11-Jun-19
112,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,10-Jun-19
113,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,06-Jun-19
114,Alappuzha,Alappuzha,Wheat,Other,FAQ,2050,2150,2100,05-Jun-19
115,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,03-Jun-19
116,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,01-Jun-19
117,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,31-May-19
118,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,30-May-19
119,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,29-May-19
120,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,28-May-19
121,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,26-May-19
122,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,25-May-19
123,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,24-May-19
124,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,23-May-19
125,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,22-May-19
126,Alappuzha,Alappuzha,Wheat,Other,FAQ,2100,2200,2150,19-May-19
127,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,18-May-19
128,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,17-May-19
129,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,13-May-19
130,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,12-May-19
131,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,07-May-19
132,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,06-May-19
133,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,05-May-19
134,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,04-May-19
135,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,03-May-19
136,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,30-Apr-19
137,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,29-Apr-19
138,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,28-Apr-19
139,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,27-Apr-19
140,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,26-Apr-19
141,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,25-Apr-19
142,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,24-Apr-19
143,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,23-Apr-19
144,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,22-Apr-19
145,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,20-Apr-19
146,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,16-Apr-19
147,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,14-Apr-19
148,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,13-Apr-19
149,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,12-Apr-19
150,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,11-Apr-19
151,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,10-Apr-19
152,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,09-Apr-19
153,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,08-Apr-19
154,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,07-Apr-19
155,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,06-Apr-19
156,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,05-Apr-19
157,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,04-Apr-19
158,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,03-Apr-19
159,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,31-Mar-19
160,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,30-Mar-19
161,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,29-Mar-19
162,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,28-Mar-19
163,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,27-Mar-19
164,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,26-Mar-19
165,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,25-Mar-19
166,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2050,2000,23-Mar-19
167,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,21-Mar-19
168,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,20-Mar-19
169,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,19-Mar-19
170,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,12-Mar-19
171,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,11-Mar-19
172,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,08-Mar-19
173,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,25-Feb-19
174,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,20-Feb-19
175,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1925,1900,19-Feb-19
176,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,18-Feb-19
177,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,17-Feb-19
178,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1875,11-Feb-19
179,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,09-Feb-19
180,Alappuzha,Alappuzha,Wheat,Other,FAQ,1700,1800,1750,04-Feb-19
181,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,02-Feb-19
182,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,01-Feb-19
183,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,26-Jan-19
184,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,23-Jan-19
185,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,22-Jan-19
186,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,20-Jan-19
187,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,18-Jan-19
188,Alappuzha,Alappuzha,Wheat,Other,FAQ,1750,1850,1800,16-Jan-19
189,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,31-Dec-18
190,Alappuzha,Alappuzha,Wheat,Other,FAQ,1750,1850,1800,28-Dec-18
191,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,26-Dec-18
192,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,25-Dec-18
193,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,24-Dec-18
194,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,22-Dec-18
195,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,21-Dec-18
196,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,20-Dec-18
197,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1900,19-Dec-18
198,Alappuzha,Alappuzha,Wheat,Other,FAQ,1750,1850,1800,15-Dec-18
199,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,13-Dec-18
200,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,07-Dec-18
201,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,06-Dec-18
202,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,03-Dec-18
203,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,01-Dec-18
204,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,30-Nov-18
205,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,29-Nov-18
206,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,28-Nov-18
207,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,27-Nov-18
208,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,26-Nov-18
209,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,20-Nov-18
210,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,16-Nov-18
211,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,15-Nov-18
212,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,14-Nov-18
213,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,13-Nov-18
214,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,12-Nov-18
215,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,10-Nov-18
216,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,08-Nov-18
217,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,07-Nov-18
218,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,06-Nov-18
219,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,05-Nov-18
220,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,03-Nov-18
221,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,02-Nov-18
222,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,01-Nov-18
223,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,30-Oct-18
224,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,28-Oct-18
225,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,27-Oct-18
226,Alappuzha,Alappuzha,Wheat,Other,FAQ,1950,2050,2000,26-Oct-18
227,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,25-Oct-18
228,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,24-Oct-18
229,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,23-Oct-18
230,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,22-Oct-18
231,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,21-Oct-18
232,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,20-Oct-18
233,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,19-Oct-18
234,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2050,2000,18-Oct-18
235,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,03-Oct-18
236,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,02-Oct-18
237,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,27-Sep-18
238,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,26-Sep-18
239,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,25-Sep-18
240,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,22-Sep-18
241,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,21-Sep-18
242,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,20-Sep-18
243,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,14-Sep-18
244,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,13-Sep-18
245,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,12-Sep-18
246,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,11-Sep-18
247,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,10-Sep-18
248,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,06-Sep-18
249,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,04-Sep-18
250,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,01-Sep-18
251,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,31-Aug-18
252,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,28-Aug-18
253,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,27-Aug-18
254,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,25-Aug-18
255,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,24-Aug-18
256,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,23-Aug-18
257,Alappuzha,Alappuzha,Wheat,Other,FAQ,2000,2100,2050,22-Aug-18
258,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,21-Aug-18
259,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,17-Aug-18
260,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,14-Aug-18
261,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,13-Aug-18
262,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,10-Aug-18
263,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,06-Aug-18
264,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1950,1900,04-Aug-18
265,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,03-Aug-18
266,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,02-Aug-18
267,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,01-Aug-18
268,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,31-Jul-18
269,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2050,2000,27-Jul-18
270,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,26-Jul-18
271,Alappuzha,Alappuzha,Wheat,Other,FAQ,1875,2000,1950,24-Jul-18
272,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,23-Jul-18
273,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,21-Jul-18
274,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,20-Jul-18
275,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,19-Jul-18
276,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,18-Jul-18
277,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,17-Jul-18
278,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,16-Jul-18
279,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,13-Jul-18
280,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,12-Jul-18
281,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,1975,1900,11-Jul-18
282,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,10-Jul-18
283,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,06-Jul-18
284,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,05-Jul-18
285,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,04-Jul-18
286,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,03-Jul-18
287,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1975,1900,02-Jul-18
288,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,07-Jun-18
289,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,05-Jun-18
290,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,29-May-18
291,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,23-May-18
292,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,22-May-18
293,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,21-May-18
294,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,15-May-18
295,Alappuzha,Alappuzha,Wheat,Other,FAQ,1850,2000,1900,14-May-18
296,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1900,1850,11-May-18
297,Alappuzha,Alappuzha,Wheat,Other,FAQ,1900,2000,1950,10-May-18
298,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,07-May-18
299,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,2000,1900,05-May-18
300,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,04-May-18
301,Alappuzha,Alappuzha,Wheat,Other,FAQ,1875,2000,1950,03-May-18
302,Alappuzha,Alappuzha,Wheat,Other,FAQ,1800,1950,1875,02-May-18
